# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 24  72869  230.78 3028.96  -0.00  -0.05  21.919  0.021  21.919  21.533  21.894   5.087   0.591 -67.886   5.730   0.432 -68.287  11.478   0.353 -68.170   0.000 0 0 1 
1236 24  21547 1567.70 1390.13  -0.09  -0.06  21.675  0.020  21.726  21.319  21.666   4.131   0.868 -22.031   4.338   0.800 -18.707   8.378   0.771 -16.299   0.142 0 0 1 
1236 24 188152 1688.89 2471.11   0.24   0.04  21.505  0.020  21.614  20.911  21.672   6.875   0.660   7.264   8.481   0.595   8.316  25.246   0.548   7.556   0.196 1061818994787721 0 1 
1236 24 183653 1630.49  331.75  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 24  16291  441.83  412.71  -0.00  -0.05  20.740  0.019  20.774  20.185  20.760   5.161   0.919 -44.973   5.983   0.898 -41.848  15.178   0.865 -42.999   0.071 1061818994786549 0 1 
1236 24 157768  969.31 2471.46  -0.11  -0.11  22.542  0.023  22.541  22.033  22.493   4.870   0.757 -78.460   5.666   0.642 -78.797  13.323   0.569 -78.193   0.000 1061818994787723 0 1 
1236 24  70480  338.65 2719.87   0.05   0.05  21.597  0.020  21.684  21.222  21.620   4.267   0.891  72.613   4.613   0.840  69.525   9.705   0.807  67.526   0.216 1061818994787882 0 1 
1236 24 170815 1409.64 3935.74   0.00  -0.07  19.549  0.019  19.626  19.097  19.603   6.027   0.739  44.626   7.390   0.673  45.181  17.795   0.627  45.383   0.169 0 2 1 
1236 24 119078  671.21 3364.16  -0.06  -0.04  22.025  0.020  22.024  21.394  24.238   6.298   0.652  41.181   7.611   0.544  40.710  21.476   0.462  40.710   0.000 0 0 1 
1236 24 187977  546.49 1904.91   0.23  -0.30  22.225  0.022  22.260  21.850  22.224   5.249   0.579 -37.413   5.913   0.426 -37.697  12.156   0.354 -37.265   0.097 0 0 1 
1236 24  52199 1968.33 1775.25   0.17  -0.11  22.469  0.023  22.637  22.278  22.545   3.921   0.804  46.103   3.955   0.712  44.872   6.901   0.700  41.106   0.497 0 0 1 
1236 24 192657  828.45 2218.18   0.09  -0.07  22.657  0.023  22.657  22.224     nan   5.026   0.658  40.637   5.598   0.506  39.714  12.751   0.372  39.333   0.000 0 0 1 
1236 24 136633 1428.51 2249.80   0.33  -0.15  22.495  0.023  22.832  22.334  22.746   4.125   0.942  -8.186   4.570   0.891  -3.765  10.254   0.805  -2.378   0.715 1061818994787602 0 1 
1236 24 160769  562.39   65.86  -0.36   0.26  22.689  0.024  22.688  22.212     nan   4.780   0.756 -48.127   5.171   0.666 -46.801  11.492   0.599 -46.733   0.000 0 0 1 
