# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 24  91901  358.00 1927.93  -0.10  -0.03  22.447  0.023  22.914  22.448  22.806   4.868   0.624 -13.114   5.311   0.510 -12.744  11.046   0.475 -10.538   1.000 0 0 0 1061818994787433 0 1 
1236 24 191114  761.90 1254.11   0.05  -0.21  22.458  0.023  22.494  22.070  22.517   4.946   0.674 -61.319   5.422   0.554 -60.685  11.275   0.475 -60.270   0.096 0 0 0 0 0 1 
1236 24  38878  180.47  944.51   0.11  -0.06  22.032  0.021  22.069  21.761  22.049   3.742   0.874  53.721   3.642   0.820  56.997   5.771   0.819  57.204   0.127 0 0 0 0 0 1 
1236 24  33967 1540.10 3113.59   0.15  -0.17  21.936  0.021  22.316  21.786  22.189   4.427   0.905  48.989   4.975   0.848  44.511  11.428   0.799  41.782   0.755 0 0 0 0 0 1 
1236 24 200348 1000.38 3725.72  -0.00  -0.00  19.655  0.019  20.117  19.569  19.934   6.116   0.610 -60.669   8.077   0.507 -61.021  19.481   0.452 -59.344   0.864 0 0 0 0 2 1 
1236 24 173671  204.25 2742.26  -0.08  -0.36  22.360  0.022  22.557  22.160  22.503   4.282   0.803 -55.630   4.565   0.686 -56.931   8.833   0.620 -57.044   0.527 0 0 0 1061818994787879 0 1 
1236 24  24717 1852.99 3892.96   0.03  -0.18  21.239  0.020  21.508  21.200  21.379   3.609   0.838 -23.857   3.731   0.716 -27.464   6.129   0.637 -29.692   0.881 0 0 0 1061818994788523 0 1 
1236 24  63178 1526.54 1495.88   0.13  -0.37  21.965  0.020  22.105  21.508  22.060   5.659   0.697 -22.917   6.779   0.608 -20.442  18.035   0.522 -20.402   0.278 0 0 0 0 2 1 
1236 24  57875 2018.45  382.73   0.55   0.27  22.883  0.028  22.883  22.636  22.901   3.891   0.735 -16.375   3.734   0.557 -15.906   5.648   0.492 -16.443   0.000 0 0 0 0 0 1 
1236 24 189852 1574.35 2129.72  -0.24   0.24  22.792  0.026  22.893  22.481  22.759   4.196   0.827  27.023   4.333   0.752  31.087   8.514   0.695  36.795   0.272 0 0 0 0 0 1 
1236 24 144597 1925.55 2320.12  -0.14   0.03  21.953  0.021  22.229  21.935  22.044   3.745   0.730  -4.156   3.877   0.531  -5.688   6.256   0.457  -6.770   0.944 0 0 0 0 0 1 
1236 24 140704  543.92 2054.82  -0.08   0.08     nan    nan     nan     nan  21.478   5.670   0.804  88.808     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061818994787509 0 1 
1236 24 104577 1255.51 1274.96   0.54  -0.16     nan    nan     nan     nan     nan   3.400   0.793 -40.374     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061818994787037 0 1 
1236 24 138052  446.77 3987.53  -0.17  -0.22  22.218  0.021  22.217  21.702  23.851   5.207   0.709  44.853   5.798   0.630  46.044  13.713   0.573  47.199   0.000 0 0 0 0 0 1 
1236 24 191360 2011.96 3598.38   0.04  -0.38  20.963  0.020  21.225  20.697  21.107   4.795   0.844   0.480   5.523   0.812  -0.413  12.736   0.779  -1.759   0.542 0 0 0 0 3 1 
1236 24 111109 2008.91 3970.28   0.09  -0.28  22.642  0.024  22.760  22.355  22.714   3.906   0.882  48.891   4.062   0.782  54.935   8.000   0.702  57.843   0.322 0 0 0 0 0 1 
1236 24  92136 1718.22 4005.91   0.01   0.07  21.275  0.019  21.354  20.537  21.332   8.170   0.608  81.723  10.629   0.541  82.045  36.329   0.498  82.265   0.131 0 0 0 0 0 1 
1236 24 155178 1701.35 1354.54   0.04   0.00  21.893  0.021  21.929  21.650  21.891   3.448   0.947  -2.003   3.159   0.937  -3.969   4.711   0.970  -3.536   0.137 0 0 0 0 2 1 
1236 24 166142  753.47 1710.70   0.46   0.33  22.899  0.027  23.198  22.731  23.029   4.425   0.732  47.116   4.767   0.611  46.774   9.984   0.573  46.450   0.680 0 0 0 0 0 1 
1236 24  89463 1947.96 2165.22  -0.02   0.02  20.426  0.019  20.709  20.123  20.614   5.485   0.815  23.227   6.661   0.764  22.984  16.692   0.733  22.028   0.535 0 0 0 0 0 1 
1236 24 147205  639.52 1940.01   0.01  -0.14  21.972  0.021  22.285  21.841  22.063   4.524   0.744  32.182   4.935   0.662  32.383   9.942   0.632  30.733   0.735 0 0 0 0 0 1 
1236 24 113770 1547.48  925.75  -0.00   0.14  22.610  0.024  22.610  22.245  22.655   3.839   0.953 -85.288   3.676   0.948 -85.584   6.666   0.940 -70.605   0.000 0 0 0 0 0 1 
1236 24  55301 1702.07 2081.21  -0.12   0.05  21.186  0.020  21.279  20.875  21.247   4.074   0.972 -64.210   4.261   0.968 -56.814   8.081   0.965 -60.810   0.253 0 0 0 0 0 1 
1236 24 150481 1421.48 2713.54   0.18   0.04  20.936  0.019  20.935  20.167  20.950   8.240   0.568 -85.976  10.500   0.496 -86.298  34.312   0.447 -86.280   0.000 0 0 0 1061818994787868 0 1 
1236 24 101478 1954.46 3434.00  -0.25  -0.01     nan    nan     nan     nan     nan   3.307   0.892  74.886     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 2 1 
1236 24 134040 1556.97 3707.13   0.02   0.00  21.330  0.020  21.608  21.205  21.470   4.241   0.799   7.767   4.744   0.702   6.929   9.134   0.648   6.368   0.714 0 0 0 0 0 1 
1236 24  81567  450.86 1300.27   0.04  -0.01  21.031  0.020  21.314  20.903  21.175   3.961   0.920  51.103   4.236   0.891  50.235   7.947   0.892  49.651   0.715 0 0 0 0 0 1 
1236 24 112019 1579.20 1968.46   0.89   0.08  21.447  0.020  21.447  20.875  21.434   5.385   0.759  13.939   6.309   0.677  12.714  16.165   0.608  11.427   0.000 0 0 0 0 0 1 
1236 24  13208  336.52 3371.75  -0.01  -0.04  19.980  0.019  20.219  19.945  20.072   3.391   0.862  44.425   3.399   0.763  45.598   4.984   0.745  45.072   0.874 0 0 0 0 2 1 
1236 24 118814  203.59 1302.32  -0.46  -0.40  21.796  0.020  21.796  21.151  21.773   6.877   0.554  45.602   8.404   0.456  45.422  23.906   0.398  45.176   0.000 0 0 0 0 0 1 
1236 24  85915 1917.96 1977.86   0.13  -0.07  22.275  0.023  22.530  22.234  22.445   3.333   0.949  65.939   3.076   0.909  64.965   4.694   0.909  57.447   0.871 0 0 0 0 0 1 
1236 24  85606 1577.54 2342.31  -0.12   0.25  20.990  0.020  21.147  20.836  21.057   4.314   0.697 -55.221   4.596   0.545 -55.909   7.618   0.498 -56.258   0.521 0 0 0 1061818994787656 0 1 
1236 24  45784 1551.23 3568.24   0.05  -0.18  22.722  0.025  23.133  22.722  22.709   3.464   0.868  53.457   3.394   0.781  61.547   6.251   0.778  73.963   1.000 0 0 0 0 0 1 
1236 24 141699   56.53 3472.48  -0.05  -0.04  20.991  0.020  21.138  20.724  21.077   5.139   0.627  37.864   5.903   0.504  37.817  11.932   0.447  37.434   0.385 0 0 0 0 0 1 
1236 24 148855 1452.11 1721.26   0.06  -0.00  21.582  0.020  21.875  21.511  21.724   3.495   0.939 -51.831   3.498   0.878 -55.924   6.277   0.802 -55.123   0.821 0 0 0 0 0 1 
1236 24  28257 1929.27 1796.96   0.01  -0.01  20.464  0.019  20.710  20.329  20.591   4.619   0.717  41.258   5.331   0.593  41.210   9.936   0.546  40.062   0.667 0 0 0 1061818994787363 0 1 
1236 24  76835   47.41 1617.75   0.02   0.62  22.408  0.022  22.505  22.036  22.344   5.563   0.538  86.579   6.405   0.389  86.081  14.320   0.324  86.169   0.238 0 0 0 1061818994787243 0 1 
1236 24  91975  685.97 3697.27  -0.14   1.15  22.758  0.024  23.110  22.567  22.986   4.694   0.742  89.414   5.598   0.611  88.706  13.630   0.525  88.614   0.694 0 0 0 1061818994788416 0 1 
1236 24  82435 1006.56 1245.15  -0.00  -0.05  21.257  0.020  21.262  20.948  21.254   3.838   0.928 -26.531   3.827   0.885 -30.337   6.390   0.852 -33.950   0.020 0 0 0 0 0 1 
1236 24 119234 1068.34  328.28   0.08  -0.03  20.737  0.019  20.737  20.481  20.736   4.146   0.716 -13.681   4.253   0.559 -13.220   6.576   0.494 -13.497   0.000 0 0 0 0 0 1 
1236 24  53016 1787.28 3849.05  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 24 123018 1569.26  268.76  -0.12  -0.02  21.960  0.021  21.960  21.629  21.948   4.772   0.597  23.479   5.262   0.405  22.837   9.691   0.319  22.408   0.000 0 0 0 0 0 1 
1236 24 161647 2017.32  262.78  -0.32   0.22     nan    nan     nan     nan     nan   6.786   0.826 -13.690     nan     nan     nan     nan     nan     nan     nan 0 0 0 0 4 1 
1236 24  38040  727.64 1089.22   0.19   0.35  22.009  0.021  22.808  22.010  22.217   3.437   0.942 -72.826   4.284   0.767 -75.319  16.272   0.461 -70.570   1.000 0 0 0 0 2 1 
1236 24 162664 1805.64 2184.88   0.21   0.13  21.484  0.020  21.484  21.073  21.490   4.243   0.909 -88.390   4.410   0.871  89.257   8.608   0.853  86.932   0.000 0 0 0 0 0 1 
1236 24  17651 1516.67 2928.56  -0.29  -0.09  22.804  0.027  22.884  22.665  22.800   3.315   0.884 -10.647   3.047   0.757 -14.938   4.356   0.651 -16.233   0.373 0 0 0 0 0 1 
1236 24  54671 1254.20 3602.62  -0.07  -0.14  19.849  0.019  20.249  19.544  20.159   8.545   0.568 -47.135  11.393   0.505 -47.383  34.414   0.452 -47.343   0.631 0 0 0 1061818994788374 0 1 
1236 24  96098 1376.95 3972.26  -0.06   0.42  20.334  0.019  20.333  19.723  20.330   6.362   0.732  74.063   7.785   0.669  73.339  20.897   0.621  73.776   0.000 0 0 0 0 0 1 
1236 24 148856 1792.56   50.76   0.34  -0.01  22.620  0.024  22.620  22.335  22.642   3.979   0.774 -44.964   3.839   0.661 -43.497   6.064   0.639 -44.738   0.000 0 0 0 0 0 1 
1236 24  19285 1832.85 2862.85  -0.01  -0.06  20.266  0.019  20.475  20.233  20.335   3.342   0.835 -20.675   3.229   0.699 -22.046   4.562   0.644 -21.903   0.868 0 0 0 0 0 1 
