# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 24  82207  812.61  180.52   0.12   0.00  21.060  0.019  21.293  20.799  21.182   5.479   0.634   4.188   6.675   0.501   4.727  15.259   0.436   4.960   0.514 0 0 1 
1236 24  77059  388.09 3288.27   0.04   0.00  22.092  0.021  22.163  21.715  25.087   4.532   0.856  18.934   4.931   0.782  21.872  10.364   0.729  22.952   0.183 0 2 1 
1236 24 140591  420.46 4072.35  -0.08   0.02  22.906  0.026  22.905  22.544     nan   3.823   0.888 -35.128   3.754   0.830 -35.322   6.716   0.814 -33.717   0.000 0 0 1 
1236 24 196925 1463.48 2901.25   0.30  -0.09  22.491  0.023  22.491  22.065  23.161   5.991   0.521  49.633   6.828   0.383  49.704  14.838   0.300  49.780   0.000 0 0 1 
1236 24  61849 1600.95 3519.43  -0.15  -0.05  22.565  0.023  22.595  22.158  22.563   4.295   0.796  88.885   4.624   0.681  88.013   9.606   0.614  87.563   0.080 0 0 1 
1236 24 170898  973.08 1316.30   0.13   0.32  22.711  0.024  22.711  22.249  22.719   4.800   0.707  71.421   5.254   0.582  73.904  11.539   0.501  76.847   0.000 0 0 1 
1236 24  99643  165.64  650.05   0.22  -0.07  21.090  0.020  21.512  20.968  21.341   4.676   0.877 -86.339   5.483   0.822 -88.520  12.653   0.799 -87.603   0.809 0 0 1 
1236 24 200449 1210.00 3014.59  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 24  48308  472.69  846.41   0.45   0.22     nan    nan     nan     nan     nan   3.295   0.791  44.026     nan     nan     nan     nan     nan     nan     nan 0 0 1 
1236 24 149292  656.83 2940.63  -0.06  -0.02  22.031  0.021  22.043  21.770  22.042   3.960   0.757 -46.600   4.010   0.602 -46.082   6.519   0.507 -44.612   0.046 0 0 1 
1236 24 104577 1612.52 2286.35  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1 
1236 24  51090  139.75 2184.18  -0.07   0.04  21.366  0.020  21.366  20.986  21.351   3.964   0.961   8.956   4.032   0.947   4.502   7.460   0.937   6.915   0.000 0 0 1 
1236 24 103247 1849.15 1472.53  -0.08   0.01  22.581  0.024  22.772  22.421  23.859   3.910   0.863  86.556   3.942   0.790  87.891   6.914   0.748  89.745   0.573 0 0 1 
1236 24 152819  978.30 3035.05   0.05   0.04  20.664  0.019  20.734  20.318  20.714   4.879   0.719  22.106   5.538   0.613  22.030  11.227   0.558  21.635   0.188 0 0 1 
1236 24  67084  225.13  250.87   0.02  -0.07  20.345  0.019  20.345  19.808  20.346   5.838   0.703  41.846   7.016   0.620  41.643  17.206   0.562  41.696   0.000 0 0 1 
1236 24 126251  106.21  512.79   0.38   0.31  22.155  0.021  22.743  22.155  22.233   5.832   0.625  71.872   6.894   0.532  70.439  16.869   0.504  69.692   1.000 0 0 1 
